objectid,filename,title,creator,date,description,subject,location,latitude,longitude,identifier,type,format,culture,materials,measurements,credit,published,web_page,altnum
292,jsma2016_12_153.jpg,Inkwell,Unknown,ca. 1900,Art  Nouveau square glass inkwell with brass cover set in a quatrefoil pierced brass stand.,Unknown;British;Brass and glass;Unknown,Unknown,,,JSMA2016:12.153,Image;StillImage,image/jpeg,British,Brass and glass,H. 1-3/4 x W. 8-3/4 x D. 7-1/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=122441;type=101,No MGW number
144,jsma2016_12_162.jpg,Necklace,Unknown,ca. 1910,"The circular pendant with green-enameled leaves alternating with cabochon garnets and centering a faceted citrine, suspended from a chain with four pairs of green enameled leaves and cabochon garnets. Possibly German or Austrian, Margo was told the maker's mark was originally on a pendant hanging below the large flower (now lost).","Unknown;Undetermined;enameled silver, garnets, citirine;Unknown",Unknown,,,JSMA2016:12.162,Image;StillImage,image/jpeg,Undetermined,"enameled silver, garnets, citirine",17-3/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=122453;type=101,No MGW number
131,jsma2016_12_163.jpg,Necklace,Unknown,late 19th century,Victorian gold and baroque pearl necklace.,"Unknown;Undetermined;gold, baroque pearls;Unknown",Unknown,,,JSMA2016:12.163,Image;StillImage,image/jpeg,Undetermined,"gold, baroque pearls",10-1/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=122454;type=101,No MGW number
132,jsma2016_12_164.jpg,Necklace,Unknown,n.d.,,"Unknown;Undetermined;14 karat gold, moonstone;Unknown",Unknown,,,JSMA2016:12.164,Image;StillImage,image/jpeg,Undetermined,"14 karat gold, moonstone",17 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=122455;type=101,No MGW number
139,jsma2016_12_39.jpg,Clasp,Unknown,n.d.,,Unknown;French;Silver;unknown,unknown,,,JSMA2016:12.39,Image;StillImage,image/jpeg,French,Silver,each: 2 x 2-1/2 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=119692;type=101,N0461
163,jsma2019_11_134.jpg,Brooch,Unknown,possibly 20th century,,"Unknown;Undetermined;copper, cabochon;Unknown",Unknown,,,JSMA2019:11.134,Image;StillImage,image/jpeg,Undetermined,"copper, cabochon",2-1/2 x 2-1/2 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=137903;type=101,N1534
188,jsma2019_11_141.jpg,Caddy spoon,Unknown,n.d.,,Unknown;Undetermined;pewter;Unknown,Unknown,,,JSMA2019:11.141,Image;StillImage,image/jpeg,Undetermined,pewter,2-3/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=138372;type=101,N1290
179,jsma2019_11_16.jpg,Caddy spoon,Unknown,n.d.,,Unknown;Undetermined;Copper;Unknown,Unknown,,,JSMA2019:11.16,Image;StillImage,image/jpeg,Undetermined,Copper,3-1/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=136062;type=101,N0234
366,jsma2019_11_27.jpg,Soup tureen,Unknown,n.d.,,Unknown;American;Silverplate;Unknown,Unknown,,,JSMA2019:11.27,Image;StillImage,image/jpeg,American,Silverplate,H. 10-1/4 x W. 13 x D. 8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",N,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=136074;type=101,N0415
515,jsma2019_11_4.jpg,Canister with lid,Unknown,20th century,,"Unknown;American;Sterling silver, wood;Unknown",Unknown,,,JSMA2019:11.4,Image;StillImage,image/jpeg,American,"Sterling silver, wood",H. 3-3/4 x Diam. 4-1/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",N,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=136050;type=101,N0071
378,jsma2019_11_40.jpg,Butter cradle,Unknown,n.d.,,Unknown;Undetermined;sterling silver;Unknown,Unknown,,,JSMA2019:11.40,Image;StillImage,image/jpeg,Undetermined,sterling silver,2-1/2 x 3-11/16 x 3-1/2 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",N,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=136091;type=101,N0674
249,jsma2019_11_85.jpg,Cocktail set (3 pieces),"Boyles, J.",ca. mid to late 20th century,,"Boyles, J.;American;Sterling silver;Unknown",Unknown,,,JSMA2019:11.85a-c,Image;StillImage,image/jpeg,American,Sterling silver,each: 5-1/2 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",N,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=136139;type=101,N1479
307,jsma2019_11_86.jpg,Candlesticks,Unknown,n.d.,,Unknown;Undetermined;aluminum;Unknown,Unknown,,,"JSMA2019:11.86a,b",Image;StillImage,image/jpeg,Undetermined,aluminum,each: 9 x 2-3/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",N,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=136140;type=101,N1514
244,jsma2019_11_63.jpg,Iced tea spoons (set of 6),Unknown,ca. 20th century,,Unknown;Undetermined;silver;Unkown,Unkown,,,JSMA2019:11.63a-g,Image;StillImage,image/jpeg,Undetermined,silver,7-3/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=136116;type=101,N1038
161,jsma2017_2_4.jpg,Brass Figure,"Hagenauer, Karl",ca. 1920s,,"Hagenauer, Karl;Austrian;Brass;Vienna",Vienna,,,JSMA2017:2.4,Image;StillImage,image/jpeg,Austrian,Brass,1-3/4 x 7/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=126322;type=101,S0116
528,jsma2014_38_59.jpg,Inkwell,"Hoffmann, Josef; Wiener Werkstätte",ca. 1920,"In 1903, Josef Hoffmann co-founded the Wiener Werkstätte, a cooperative workshop of Viennese artists. Inspired by the British Arts and Crafts movement, Hoffmann wrote, “Our aim is to create an island in our own country which, amid the joyful hum of arts and crafts, would be welcome to anyone who professes faith in Ruskin and Morris.” Hoffmann’s inkwell clearly expresses an Arts and Crafts aesthetic with its hammered surface and rounded glass inkwell that rises gracefully up from the center of the tray.","Hoffmann, Josef; Wiener Werkstätte;Austrian;Copper, glass;Vienna, Austria","Vienna, Austria",,,JSMA2014:38.59,Image;StillImage,image/jpeg,Austrian,"Copper, glass",H. 2-1/4 x Diam. 9 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=27214;type=101,N1494
240,jsma2016_12_25.jpg,Serving fork and spoon,"Sturm, Alexander",ca. 1930,"Serving fork and spoon with modern design, ivory handles, and silver bowls.","Sturm, Alexander;Austrian;Silver, ivory;Vienna, Austria","Vienna, Austria",,,"JSMA2016:12.25a,b",Image;StillImage,image/jpeg,Austrian,"Silver, ivory",each: 10-1/2 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=119678;type=101,N0216
289,jsma2016_12_4.jpg,Footed bowl,"Hagenauer, Karl; Wiener Werkstätte",ca. 1930,"Brass footed bowl, decoration includes different figures playing golf. Also produced in silvered and nickeled brass in through the 1950s. In addition to golf motif, a similar bowl with an animal motif was offered. Karl Hagenauer (1898-1956) was born in Bratislava. Karl Hagenauer (1898-1956) worked in his father’s firm Werkstätte Hagenauer producing modern designs. Influenced by Wiener Werkstätte artists like Josef Hoffman and Dagobert Peche, Hagenauer invented playful designs the golfers playing around the foot of the bowl shown here.","Hagenauer, Karl; Wiener Werkstätte;Austrian;Brass;Vienna, Austria","Vienna, Austria",,,JSMA2016:12.4,Image;StillImage,image/jpeg,Austrian,Brass,H. 7-5/8 x Diam. 4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=119657;type=101,N0072
86,jsma2016_12_94.jpg,Brooch,Werkstatte Hagenauer,mid 20th century,Brooch with hinged door that swivels out to reveal a person walking their dog.,"Werkstatte Hagenauer;Austrian;Brass;Vienna, Austria","Vienna, Austria",,,JSMA2016:12.94,Image;StillImage,image/jpeg,Austrian,Brass,2-3/8 X 1-1/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=119758;type=101,S0115
162,jsma2019_11_127.jpg,Pendant and chain,Wiener Werkstätte (possibly),ca. 1915,,"Wiener Werkstätte (possibly);Austrian;Sterling silver with moonstone cabochon;Vienna, Austria","Vienna, Austria",,,JSMA2019:11.127,Image;StillImage,image/jpeg,Austrian,Sterling silver with moonstone cabochon,Pendant: 1-7/8 x 1-1/4 inches; chain: 11 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=136219;type=101,N0307
517,jsma2019_11_142.jpg,Coffee service (3 pieces),Unknown,mid-20th century,"The exaggerated curve of the wooden handle and beak-like spout of this mid-century coffee pot invite delightful biomorphic associations with tropical birds. The design owes much to the experimentations in form that took place among adherents of Austria’s Secession style, which began in 1897 and was heavily influenced by the Arts and Crafts movement.","Unknown;Austrian;.900 fine silver, parcel gilt, teak wood;Vienna, Austria","Vienna, Austria",,,JSMA2019:11.142,Image;StillImage,image/jpeg,Austrian,".900 fine silver, parcel gilt, teak wood",Sugar bowl: 2 x 4-3/4 x 3-1/2 inches; creamer: 2 x 5-1/2 x 3-1/2 inches; coffee pot: 7-1/8 x 12-1/2 x 5-1/2 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=138373;type=101,N0021
165,jsma2016_12_63.jpg,Coffee Spoon,"Ramsden, Omar",1938,Coffee spoon with hammered finish and sqaured terminal stem with center twist for whimsy.,"Ramsden, Omar;British;Sterling silver;Walkley, England","Walkley, England",,,JSMA2016:12.63,Image;StillImage,image/jpeg,British,Sterling silver,3-7/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=119727;type=101,N1160
110,jsma2017_2_49.jpg,Child's Fork,Gaylord Silvercraft,ca. 1920,Child's fork in traditional round-end pattern with hammered finish.,"Gaylord Silvercraft;American;Sterling silver;Wallingford, Connecticut","Wallingford, Connecticut",,,JSMA2017:2.49,Image;StillImage,image/jpeg,American,Sterling silver,4-3/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=126298;type=101,N1152
464,jsma2019_11_50.jpg,Box,ORNO,mid-20th century,"Sterling silver and wood-lined box, decorated with a mermaid warrior and stars.","ORNO;Polish;Sterling silver and wood;Warsaw, Poland","Warsaw, Poland",,,JSMA2019:11.50,Image;StillImage,image/jpeg,Polish,Sterling silver and wood,H. 1-5/8 x W. 6 x W. 4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",N,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=136102;type=101,N0918
503,jsma2019_11_93.jpg,Tea service (5 pieces),Unknown,ca. 20th century,,"Unknown;Indonesian;silver;Yogyakarta, Java","Yogyakarta, Java",,,JSMA2019:11.93a-e,Image;StillImage,image/jpeg,Indonesian,silver,A (teapot): 6-1/2 x 11 x 6 inches; B (sugar bowl): 5-1/8 x 7-1/2 x 4-3/4 inches; C (creamer): 5 x 8 x 4-3/4 inches; D (strainer): 5-1/2 x 2-3/4 x 3-3/4 inches; E (tray): 13/16 x 19-1/2 x 15 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",N,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=136148;type=101,N1605
469,jsma2014_39_8.jpg,Ladle,Konoike of Yokohama,"Meiji period (1868-1912), circa 1880","Artists within the Arts and Crafts and Art Nouveau movements borrowed decorative idioms from the Japan like this ladle created by Konoike of Yokohama during the Meiji period. During the 1890s London-based Liberty and Company commissioned Konoike to design silverwares to meet the growing demand for the Japanese aesthetic. The underside of the handle is chased to look like scales on the belly of a reptile and terminates in a dragon’s head. Sinuous whiskers scroll from the dragon’s snout and back over the head, appealing to the Art Nouveau sensibility.","Konoike of Yokohama;Japanese;sterling silver;Yokohoma, Japan","Yokohoma, Japan",,,JSMA2014:39.8,Image;StillImage,image/jpeg,Japanese,sterling silver,16-3/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=111115;type=101,N0107
255,jsma2014_38_16.jpg,Letter opener & pen tray,Unknown,ca. 1910,Oblong tray with hammered finish and applied silver strap work with matching letter opener. Letter opener has scimitar shape and matching silver strapwork.,Unknown;Undetermined;Copper with silver;,,,,"JSMA2014:38.16a,b",Image;StillImage,image/jpeg,Undetermined,Copper with silver,a: H. 3/8 x W. 11-1/4 x D. 3-1/2 inches; b: 7-1/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=27171;type=101,T0018
263,jsma2014_38_46.jpg,Letter opener,Unknown,ca. 1915,"Letter opener with hammered finish and 'dog nose' terminal, handle with applied rivets and silver strapwork.",Unknown;Undetermined;Copper with sterling silver;,,,,JSMA2014:38.46,Image;StillImage,image/jpeg,Undetermined,Copper with sterling silver,H. 1/4 x W. 9-1/4 x D. 1-5/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=27201;type=101,N0274
551,jsma2014_38_58.jpg,Tray,Unknown,ca. 1900,,Unknown;Undetermined;patinated copper;,,,,JSMA2014:38.58,Image;StillImage,image/jpeg,Undetermined,patinated copper,11-5/8 x 11-5/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=27213;type=101,P0000/S0126
552,jsma2014_38_58.jpg,Tray,Unknown,ca. 1900,,Unknown;Undetermined;patinated copper;,,,,JSMA2014:38.58,Image;StillImage,image/jpeg,Undetermined,patinated copper,11-5/8 x 11-5/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=27213;type=101,P0148/S0126
554,jsma2014_38_65.jpg,Tray,Unknown,n.d.,"Handled serving tray with blue cracked, layered enamel, with rose decoration.",Unknown;Undetermined;enamel;,,,,JSMA2014:38.65,Image;StillImage,image/jpeg,Undetermined,enamel,15-1/2 x 12-3/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=27220;type=101,T0087
300,jsma2014_38_68.jpg,Candlesticks and box,Unknown,n.d.,,Unknown;Undetermined;Bronze;,,,,JSMA2014:38.68a-c,Image;StillImage,image/jpeg,Undetermined,Bronze,a: H. 3-15/16 x W. 4 x D. 3-1/2 inches; b: W. 3-7/8 x W. 3-15/16 x D. 3-1/2 inches; c: H. 3-1/2 x W. 5-3/8 x D. 4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=27223;type=101,N1626
310,jsma2014_38_72.jpg,Candlesticks,Unknown,ca. 1910,"The revived interest in design brought on by the Arts and Crafts movement spurred other experiments in form at the turn of the 19th century, such as the organic, sinewy lines of Art Nouveau, literally “new art.” These candlesticks are a rather restrained example of Art Nouveau. The staid, geometric stem flows into a wide undulating base, giving the impression of rippling water.",Unknown;Undetermined;bronze;,,,,"JSMA2014:38.72a,b",Image;StillImage,image/jpeg,Undetermined,bronze,"A: 9-1/2 x 3-1/4 x 3-3/8 inches, B: 9-1/2 x 3-1/4 x 3-1/4 inches","Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=27228;type=101,N1680
